contrato_id,cliente_sk,fecha_sk,producto_sk,tipo_producto,monto_referencia,estado
561,450,1990,5,Tarjeta,3803.13,Bloqueada
562,451,2943,4,Tarjeta,0.0,Activa
563,451,2796,5,Tarjeta,9686.75,Activa
564,452,1999,4,Tarjeta,0.0,Activa
565,453,2407,4,Tarjeta,0.0,Activa
566,454,2178,4,Tarjeta,0.0,Activa
567,457,2388,4,Tarjeta,0.0,Activa
568,458,3088,4,Tarjeta,0.0,Activa
570,459,2267,5,Tarjeta,4718.12,Activa
571,460,3022,4,Tarjeta,0.0,Activa
572,461,2485,4,Tarjeta,0.0,Activa
573,461,2244,5,Tarjeta,30688.0,Activa
574,462,2953,4,Tarjeta,0.0,Activa
575,462,2955,5,Tarjeta,5714.18,Activa
576,463,2668,4,Tarjeta,0.0,Activa
577,463,2422,5,Tarjeta,5829.5,Activa
578,464,2099,4,Tarjeta,0.0,Activa
579,464,1931,6,Tarjeta,6502.04,Activa
580,466,1013,4,Tarjeta,0.0,Activa
581,466,3028,6,Tarjeta,8231.6,Activa
582,467,2956,4,Tarjeta,0.0,Bloqueada
583,468,2856,4,Tarjeta,0.0,Activa
584,468,1258,6,Tarjeta,11027.46,Activa
585,470,2228,4,Tarjeta,0.0,Activa
586,471,2901,4,Tarjeta,0.0,Activa
587,471,3060,6,Tarjeta,4965.37,Activa
588,472,2998,4,Tarjeta,0.0,Activa
589,474,2210,4,Tarjeta,0.0,Activa
590,475,2129,4,Tarjeta,0.0,Activa
591,476,3020,4,Tarjeta,0.0,Activa
592,478,2886,4,Tarjeta,0.0,Activa
593,479,2445,4,Tarjeta,0.0,Bloqueada
594,480,2877,5,Tarjeta,11387.22,Activa
595,481,857,4,Tarjeta,0.0,Activa
596,481,1185,6,Tarjeta,9250.26,Activa
597,482,1491,4,Tarjeta,0.0,Activa
598,482,121,5,Tarjeta,3214.79,Activa
599,483,3070,4,Tarjeta,0.0,Activa
600,483,2832,5,Tarjeta,1534.41,Bloqueada
601,484,2348,4,Tarjeta,0.0,Activa
602,485,1442,4,Tarjeta,0.0,Activa
603,485,2295,6,Tarjeta,6058.15,Activa
604,486,3077,4,Tarjeta,0.0,Activa
605,486,2240,5,Tarjeta,2754.39,Activa
606,487,1827,4,Tarjeta,0.0,Bloqueada
607,488,2724,4,Tarjeta,0.0,Bloqueada
608,489,1539,4,Tarjeta,0.0,Activa
609,491,3062,4,Tarjeta,0.0,Activa
610,491,2979,5,Tarjeta,5224.6,Activa
611,492,1202,4,Tarjeta,0.0,Activa
612,493,2264,4,Tarjeta,0.0,Activa
613,494,2823,4,Tarjeta,0.0,Activa
614,495,2687,4,Tarjeta,0.0,Bloqueada
615,496,3011,6,Tarjeta,7390.12,Activa
616,498,1665,4,Tarjeta,0.0,Bloqueada
617,499,377,4,Tarjeta,0.0,Activa
618,501,1984,4,Tarjeta,0.0,Activa
619,502,2486,4,Tarjeta,0.0,Bloqueada
620,502,2125,6,Tarjeta,20219.43,Activa
621,503,239,4,Tarjeta,0.0,Activa
622,504,2782,4,Tarjeta,0.0,Activa
623,504,2283,5,Tarjeta,11063.13,Activa
624,505,1608,4,Tarjeta,0.0,Activa
625,506,2830,4,Tarjeta,0.0,Activa
626,508,2594,4,Tarjeta,0.0,Activa
627,509,2566,4,Tarjeta,0.0,Bloqueada
628,509,2426,5,Tarjeta,7807.82,Activa
629,510,2902,4,Tarjeta,0.0,Activa
630,511,3074,4,Tarjeta,0.0,Activa
631,512,2922,4,Tarjeta,0.0,Activa
632,514,3084,5,Tarjeta,2367.29,Activa
633,515,2092,4,Tarjeta,0.0,Activa
634,516,1969,4,Tarjeta,0.0,Cancelada
635,518,2212,4,Tarjeta,0.0,Activa
636,518,2533,5,Tarjeta,2383.13,Activa
637,519,1300,4,Tarjeta,0.0,Activa
638,519,1009,6,Tarjeta,5977.47,Activa
639,520,2622,4,Tarjeta,0.0,Activa
640,520,2521,5,Tarjeta,6911.74,Bloqueada
641,521,2005,4,Tarjeta,0.0,Activa
642,521,2691,5,Tarjeta,2904.89,Activa
643,522,2258,5,Tarjeta,11639.81,Activa
644,523,668,4,Tarjeta,0.0,Activa
645,525,2435,4,Tarjeta,0.0,Activa
646,525,2742,5,Tarjeta,5355.9,Activa
647,526,2330,4,Tarjeta,0.0,Activa
648,527,2148,4,Tarjeta,0.0,Activa
649,527,1413,5,Tarjeta,1893.46,Activa
650,528,2936,4,Tarjeta,0.0,Activa
651,529,1868,4,Tarjeta,0.0,Activa
652,530,2622,4,Tarjeta,0.0,Activa
653,531,801,4,Tarjeta,0.0,Activa
654,532,2910,4,Tarjeta,0.0,Activa
655,532,2639,5,Tarjeta,2625.95,Activa
656,533,3040,4,Tarjeta,0.0,Activa
657,535,2865,4,Tarjeta,0.0,Activa
658,537,2673,4,Tarjeta,0.0,Activa
659,539,3041,4,Tarjeta,0.0,Activa
660,539,2557,5,Tarjeta,12107.37,Cancelada
661,540,2738,4,Tarjeta,0.0,Activa
662,541,2226,4,Tarjeta,0.0,Activa
663,541,1751,6,Tarjeta,8260.7,Activa
664,542,1875,4,Tarjeta,0.0,Activa
665,543,2769,4,Tarjeta,0.0,Activa
666,544,2102,4,Tarjeta,0.0,Activa
667,545,3077,4,Tarjeta,0.0,Activa
668,545,3090,6,Tarjeta,1616.43,Bloqueada
669,547,1756,4,Tarjeta,0.0,Activa
670,547,2823,6,Tarjeta,14057.23,Bloqueada
671,548,2625,4,Tarjeta,0.0,Bloqueada
672,548,2073,5,Tarjeta,4334.29,Cancelada
673,549,2192,4,Tarjeta,0.0,Activa
674,550,2584,5,Tarjeta,4750.54,Activa
675,551,3014,4,Tarjeta,0.0,Activa
676,551,2714,5,Tarjeta,4849.36,Bloqueada
677,552,2468,4,Tarjeta,0.0,Activa
678,552,1720,5,Tarjeta,3527.88,Activa
679,553,848,4,Tarjeta,0.0,Activa
680,555,3010,4,Tarjeta,0.0,Activa
681,556,1335,4,Tarjeta,0.0,Activa
682,556,2453,5,Tarjeta,5687.95,Activa
683,557,2614,4,Tarjeta,0.0,Activa
684,558,2290,6,Tarjeta,8201.66,Activa
685,559,2581,4,Tarjeta,0.0,Bloqueada
686,559,2200,5,Tarjeta,11688.6,Activa
687,560,599,4,Tarjeta,0.0,Activa
688,560,2350,6,Tarjeta,7200.46,Bloqueada
689,561,1778,4,Tarjeta,0.0,Activa
690,561,2475,6,Tarjeta,7495.27,Activa
691,562,2157,4,Tarjeta,0.0,Activa
692,562,2870,5,Tarjeta,27874.41,Activa
693,563,1893,4,Tarjeta,0.0,Activa
694,563,850,5,Tarjeta,15981.96,Activa
695,564,2981,4,Tarjeta,0.0,Activa
696,564,2909,6,Tarjeta,8179.66,Activa
697,567,2731,4,Tarjeta,0.0,Activa
698,567,2934,5,Tarjeta,1631.2,Activa
699,568,2947,6,Tarjeta,3314.04,Activa
700,570,2378,4,Tarjeta,0.0,Activa
701,570,2077,6,Tarjeta,7847.12,Activa
702,571,1985,5,Tarjeta,3778.92,Bloqueada
703,572,2066,4,Tarjeta,0.0,Cancelada
704,573,2634,4,Tarjeta,0.0,Activa
705,573,1677,5,Tarjeta,8751.07,Activa
706,574,2445,4,Tarjeta,0.0,Activa
707,574,2500,6,Tarjeta,6213.36,Activa
708,575,2243,4,Tarjeta,0.0,Activa
709,575,2344,6,Tarjeta,12490.26,Bloqueada
710,576,3063,4,Tarjeta,0.0,Activa
711,576,2912,6,Tarjeta,1037.9,Activa
712,577,2464,4,Tarjeta,0.0,Activa
713,577,2926,5,Tarjeta,12133.28,Activa
714,578,1689,4,Tarjeta,0.0,Activa
715,579,2729,4,Tarjeta,0.0,Activa
716,580,573,4,Tarjeta,0.0,Activa
717,580,2265,5,Tarjeta,20795.13,Activa
718,581,2635,4,Tarjeta,0.0,Activa
719,581,2411,6,Tarjeta,12576.72,Activa
720,582,906,4,Tarjeta,0.0,Activa
721,584,2188,4,Tarjeta,0.0,Activa
722,584,2484,5,Tarjeta,14406.91,Activa
723,585,1441,5,Tarjeta,6363.48,Activa
724,586,1645,4,Tarjeta,0.0,Activa
725,587,2258,4,Tarjeta,0.0,Activa
726,588,1681,4,Tarjeta,0.0,Activa
727,589,3086,4,Tarjeta,0.0,Activa
728,589,3031,5,Tarjeta,14286.95,Activa
729,590,2931,4,Tarjeta,0.0,Activa
730,591,1419,4,Tarjeta,0.0,Activa
731,591,2285,5,Tarjeta,9995.0,Activa
732,592,2365,4,Tarjeta,0.0,Activa
733,592,2859,5,Tarjeta,5843.08,Activa
734,593,2715,4,Tarjeta,0.0,Activa
735,593,2719,5,Tarjeta,11207.82,Cancelada
736,595,2298,4,Tarjeta,0.0,Activa
737,595,2848,5,Tarjeta,15196.01,Activa
738,596,3081,4,Tarjeta,0.0,Activa
739,598,2708,4,Tarjeta,0.0,Activa
740,599,2317,4,Tarjeta,0.0,Activa
741,599,1962,6,Tarjeta,6849.67,Cancelada
742,600,754,4,Tarjeta,0.0,Activa
743,600,2930,6,Tarjeta,6638.26,Activa
744,601,1088,4,Tarjeta,0.0,Activa
745,601,1160,5,Tarjeta,14357.15,Bloqueada
746,602,3051,4,Tarjeta,0.0,Activa
747,602,1609,6,Tarjeta,5897.07,Activa
748,603,2700,4,Tarjeta,0.0,Activa
749,604,2831,4,Tarjeta,0.0,Activa
750,604,2410,5,Tarjeta,13236.43,Activa
751,606,2946,4,Tarjeta,0.0,Activa
752,607,933,4,Tarjeta,0.0,Activa
753,607,2163,5,Tarjeta,3971.31,Activa
754,608,2439,4,Tarjeta,0.0,Activa
755,609,2274,4,Tarjeta,0.0,Activa
756,609,2824,6,Tarjeta,1300.33,Activa
757,610,1956,4,Tarjeta,0.0,Activa
758,610,1539,5,Tarjeta,19401.95,Activa
759,611,2394,4,Tarjeta,0.0,Activa
760,612,2046,4,Tarjeta,0.0,Activa
761,613,2961,4,Tarjeta,0.0,Activa
762,614,1745,4,Tarjeta,0.0,Activa
763,614,2569,6,Tarjeta,4678.64,Cancelada
764,615,3004,4,Tarjeta,0.0,Activa
765,616,2913,6,Tarjeta,10234.25,Activa
766,617,2667,4,Tarjeta,0.0,Activa
767,618,2856,4,Tarjeta,0.0,Activa
768,618,2603,5,Tarjeta,7232.59,Activa
769,619,2834,4,Tarjeta,0.0,Bloqueada
770,619,2512,5,Tarjeta,12854.37,Activa
771,620,2676,4,Tarjeta,0.0,Activa
772,620,1600,5,Tarjeta,9072.31,Activa
773,622,2857,4,Tarjeta,0.0,Activa
774,623,3062,4,Tarjeta,0.0,Activa
775,624,1644,4,Tarjeta,0.0,Activa
776,624,2762,5,Tarjeta,20841.75,Activa
777,625,2492,4,Tarjeta,0.0,Activa
778,625,2491,5,Tarjeta,19537.45,Activa
779,626,1582,4,Tarjeta,0.0,Bloqueada
780,626,1545,5,Tarjeta,2881.31,Activa
781,627,2888,4,Tarjeta,0.0,Activa
782,627,1601,5,Tarjeta,2602.38,Activa
783,628,2799,4,Tarjeta,0.0,Activa
784,629,1179,4,Tarjeta,0.0,Activa
785,629,2933,5,Tarjeta,5548.32,Activa
786,630,2272,4,Tarjeta,0.0,Activa
787,630,1624,5,Tarjeta,9773.33,Activa
788,631,2708,4,Tarjeta,0.0,Activa
789,633,877,4,Tarjeta,0.0,Activa
790,633,2183,5,Tarjeta,8358.37,Activa
791,634,3076,4,Tarjeta,0.0,Activa
792,635,2501,4,Tarjeta,0.0,Activa
793,635,2660,6,Tarjeta,5484.37,Activa
794,636,2695,4,Tarjeta,0.0,Activa
795,637,2440,4,Tarjeta,0.0,Activa
796,638,2115,4,Tarjeta,0.0,Activa
797,639,2878,4,Tarjeta,0.0,Activa
799,641,2701,4,Tarjeta,0.0,Activa
800,642,3072,4,Tarjeta,0.0,Activa
801,643,1716,5,Tarjeta,6556.47,Activa
802,644,2145,4,Tarjeta,0.0,Cancelada
803,645,2923,4,Tarjeta,0.0,Bloqueada
804,646,2137,4,Tarjeta,0.0,Activa
805,647,2760,4,Tarjeta,0.0,Activa
806,648,1138,5,Tarjeta,7079.67,Bloqueada
807,649,1755,4,Tarjeta,0.0,Activa
808,649,941,5,Tarjeta,6710.14,Activa
809,650,2904,4,Tarjeta,0.0,Activa
810,652,2312,4,Tarjeta,0.0,Activa
811,653,2807,4,Tarjeta,0.0,Bloqueada
812,653,2438,6,Tarjeta,5819.88,Activa
813,654,3053,4,Tarjeta,0.0,Activa
814,656,1619,4,Tarjeta,0.0,Activa
815,657,1211,4,Tarjeta,0.0,Activa
816,658,1689,4,Tarjeta,0.0,Activa
817,658,2616,5,Tarjeta,5592.3,Activa
818,659,2357,4,Tarjeta,0.0,Activa
819,659,1309,5,Tarjeta,11076.56,Activa
820,663,1007,4,Tarjeta,0.0,Activa
821,664,2348,4,Tarjeta,0.0,Bloqueada
822,664,2985,6,Tarjeta,3576.31,Activa
823,665,2778,4,Tarjeta,0.0,Activa
824,665,2792,5,Tarjeta,6853.99,Activa
825,666,3018,4,Tarjeta,0.0,Cancelada
826,667,1132,4,Tarjeta,0.0,Activa
827,667,1098,5,Tarjeta,6785.39,Activa
828,668,2696,4,Tarjeta,0.0,Activa
829,669,2608,4,Tarjeta,0.0,Cancelada
830,669,2565,5,Tarjeta,1634.54,Activa
831,670,2944,4,Tarjeta,0.0,Activa
832,671,2294,4,Tarjeta,0.0,Bloqueada
833,671,2458,5,Tarjeta,17807.99,Activa
834,672,3002,4,Tarjeta,0.0,Activa
835,672,2893,5,Tarjeta,2941.51,Activa
836,673,2829,4,Tarjeta,0.0,Activa
837,673,2700,6,Tarjeta,7585.24,Cancelada
838,674,2624,4,Tarjeta,0.0,Activa
839,675,2863,5,Tarjeta,2097.15,Cancelada
840,676,210,4,Tarjeta,0.0,Activa
841,677,3080,4,Tarjeta,0.0,Activa
842,677,3087,6,Tarjeta,5438.88,Activa
843,678,2874,4,Tarjeta,0.0,Activa
844,678,2900,6,Tarjeta,11851.21,Activa
845,679,3064,4,Tarjeta,0.0,Activa
846,680,3047,4,Tarjeta,0.0,Activa
847,681,2668,4,Tarjeta,0.0,Activa
848,682,1611,5,Tarjeta,4427.83,Cancelada
849,683,1361,6,Tarjeta,7813.66,Activa
850,684,2995,4,Tarjeta,0.0,Activa
851,685,2517,4,Tarjeta,0.0,Activa
852,685,2212,5,Tarjeta,2546.65,Activa
853,686,2950,4,Tarjeta,0.0,Activa
854,687,2666,4,Tarjeta,0.0,Activa
855,689,2963,4,Tarjeta,0.0,Activa
856,690,1821,4,Tarjeta,0.0,Bloqueada
857,690,1863,6,Tarjeta,13987.37,Activa
858,691,2140,4,Tarjeta,0.0,Activa
859,692,2309,4,Tarjeta,0.0,Activa
860,692,2951,5,Tarjeta,17947.58,Bloqueada
861,693,2579,4,Tarjeta,0.0,Activa
862,693,2714,5,Tarjeta,2295.65,Bloqueada
863,694,243,4,Tarjeta,0.0,Activa
864,695,1730,4,Tarjeta,0.0,Activa
865,696,2357,4,Tarjeta,0.0,Activa
866,698,3069,4,Tarjeta,0.0,Activa
867,699,1076,4,Tarjeta,0.0,Activa
868,700,2493,4,Tarjeta,0.0,Bloqueada
869,701,3073,4,Tarjeta,0.0,Activa
870,702,2792,4,Tarjeta,0.0,Activa
871,702,811,5,Tarjeta,12577.27,Activa
872,703,1329,5,Tarjeta,5469.69,Activa
873,704,2249,5,Tarjeta,3462.96,Activa
874,705,2734,4,Tarjeta,0.0,Activa
875,705,2568,6,Tarjeta,4050.12,Bloqueada
876,706,862,4,Tarjeta,0.0,Activa
877,706,1321,5,Tarjeta,14439.34,Activa
878,707,2561,4,Tarjeta,0.0,Activa
879,708,1390,4,Tarjeta,0.0,Activa
880,708,2240,5,Tarjeta,11146.76,Bloqueada
881,710,2787,4,Tarjeta,0.0,Activa
882,711,3035,4,Tarjeta,0.0,Activa
883,712,2335,4,Tarjeta,0.0,Activa
884,713,2919,4,Tarjeta,0.0,Activa
885,714,2169,6,Tarjeta,8647.92,Cancelada
886,715,491,5,Tarjeta,4841.1,Activa
887,716,2640,4,Tarjeta,0.0,Activa
888,716,2386,5,Tarjeta,13260.5,Activa
889,717,3076,5,Tarjeta,10155.72,Activa
890,718,3090,4,Tarjeta,0.0,Activa
891,718,3081,6,Tarjeta,10415.8,Activa
892,719,1372,4,Tarjeta,0.0,Activa
893,720,2091,4,Tarjeta,0.0,Bloqueada
894,721,2209,4,Tarjeta,0.0,Bloqueada
895,721,2302,6,Tarjeta,5277.61,Activa
896,722,1997,5,Tarjeta,2701.31,Activa
897,723,915,4,Tarjeta,0.0,Activa
898,724,1905,4,Tarjeta,0.0,Activa
899,725,383,4,Tarjeta,0.0,Activa
900,726,1980,4,Tarjeta,0.0,Activa
901,729,2694,4,Tarjeta,0.0,Activa
902,730,1585,4,Tarjeta,0.0,Activa
903,731,2611,4,Tarjeta,0.0,Activa
904,732,2906,4,Tarjeta,0.0,Activa
905,733,1694,4,Tarjeta,0.0,Activa
906,733,2503,5,Tarjeta,13141.76,Activa
907,734,2264,4,Tarjeta,0.0,Activa
908,735,1419,4,Tarjeta,0.0,Bloqueada
909,736,2629,4,Tarjeta,0.0,Activa
910,737,2831,5,Tarjeta,5668.32,Activa
911,738,3089,4,Tarjeta,0.0,Bloqueada
912,739,3090,4,Tarjeta,0.0,Activa
913,740,2044,4,Tarjeta,0.0,Activa
914,741,2893,4,Tarjeta,0.0,Activa
915,742,623,4,Tarjeta,0.0,Activa
916,743,1338,4,Tarjeta,0.0,Activa
917,744,1934,4,Tarjeta,0.0,Activa
918,746,3080,4,Tarjeta,0.0,Bloqueada
919,747,3030,4,Tarjeta,0.0,Activa
920,748,1936,4,Tarjeta,0.0,Activa
921,749,973,4,Tarjeta,0.0,Activa
922,750,2846,5,Tarjeta,2314.63,Activa
923,751,1325,4,Tarjeta,0.0,Activa
924,752,2520,4,Tarjeta,0.0,Activa
925,752,2551,5,Tarjeta,3289.96,Activa
926,753,1668,4,Tarjeta,0.0,Cancelada
927,753,2407,6,Tarjeta,2767.99,Cancelada
928,754,2661,4,Tarjeta,0.0,Activa
929,754,2833,6,Tarjeta,17670.29,Bloqueada
930,756,2569,4,Tarjeta,0.0,Activa
931,759,2420,4,Tarjeta,0.0,Bloqueada
932,760,1324,4,Tarjeta,0.0,Activa
933,760,1150,6,Tarjeta,10550.96,Activa
934,761,2346,4,Tarjeta,0.0,Cancelada
935,762,578,4,Tarjeta,0.0,Bloqueada
936,762,1942,5,Tarjeta,8874.35,Activa
937,763,2411,4,Tarjeta,0.0,Activa
938,764,2833,4,Tarjeta,0.0,Activa
939,766,2916,4,Tarjeta,0.0,Activa
940,767,3053,4,Tarjeta,0.0,Activa
941,767,2821,5,Tarjeta,8238.62,Activa
942,769,1510,4,Tarjeta,0.0,Activa
943,770,1742,4,Tarjeta,0.0,Activa
944,771,430,4,Tarjeta,0.0,Activa
945,771,1610,5,Tarjeta,15687.47,Activa
946,773,2870,4,Tarjeta,0.0,Bloqueada
947,774,2813,4,Tarjeta,0.0,Bloqueada
948,774,2299,5,Tarjeta,10418.56,Activa
949,776,2151,4,Tarjeta,0.0,Activa
950,777,2892,4,Tarjeta,0.0,Activa
951,777,2048,5,Tarjeta,3753.74,Activa
952,778,2847,4,Tarjeta,0.0,Activa
953,778,2802,5,Tarjeta,8187.92,Bloqueada
954,779,2246,4,Tarjeta,0.0,Activa
955,780,2249,4,Tarjeta,0.0,Activa
956,780,1727,5,Tarjeta,7004.34,Activa
957,782,1663,4,Tarjeta,0.0,Cancelada
958,783,3024,4,Tarjeta,0.0,Activa
959,784,2683,4,Tarjeta,0.0,Activa
960,784,2947,5,Tarjeta,11046.36,Activa
961,785,2764,4,Tarjeta,0.0,Activa
962,786,3081,4,Tarjeta,0.0,Activa
963,787,2733,4,Tarjeta,0.0,Activa
964,787,2587,5,Tarjeta,6258.11,Bloqueada
965,788,2964,4,Tarjeta,0.0,Activa
966,788,2290,5,Tarjeta,12075.67,Activa
967,789,2629,4,Tarjeta,0.0,Activa
968,790,2842,4,Tarjeta,0.0,Activa
969,791,2957,4,Tarjeta,0.0,Activa
970,792,3036,5,Tarjeta,6831.7,Activa
971,793,1493,4,Tarjeta,0.0,Activa
972,794,1624,4,Tarjeta,0.0,Activa
973,795,2405,4,Tarjeta,0.0,Activa
974,796,3037,4,Tarjeta,0.0,Activa
975,799,2923,4,Tarjeta,0.0,Activa
976,800,2261,4,Tarjeta,0.0,Activa
977,800,1952,5,Tarjeta,8372.04,Activa
978,801,2942,4,Tarjeta,0.0,Bloqueada
979,801,2963,5,Tarjeta,7395.04,Activa
980,802,2208,4,Tarjeta,0.0,Activa
981,802,2420,5,Tarjeta,6530.06,Activa
982,803,2994,4,Tarjeta,0.0,Activa
983,804,2136,4,Tarjeta,0.0,Activa
984,804,2734,6,Tarjeta,4667.11,Activa
985,805,1161,4,Tarjeta,0.0,Activa
986,805,2429,5,Tarjeta,3440.93,Activa
987,806,1703,4,Tarjeta,0.0,Activa
988,807,2671,4,Tarjeta,0.0,Bloqueada
989,808,2857,4,Tarjeta,0.0,Activa
990,809,3019,4,Tarjeta,0.0,Activa
991,809,1952,5,Tarjeta,7921.07,Activa
992,810,2470,4,Tarjeta,0.0,Activa
993,811,3027,5,Tarjeta,4294.53,Activa
994,812,2803,4,Tarjeta,0.0,Activa
995,813,2342,4,Tarjeta,0.0,Activa
996,813,2140,5,Tarjeta,22458.5,Activa
997,814,2171,4,Tarjeta,0.0,Activa
998,814,2840,6,Tarjeta,11046.72,Bloqueada
999,815,2936,4,Tarjeta,0.0,Activa
1000,816,2188,4,Tarjeta,0.0,Cancelada
1001,817,2943,4,Tarjeta,0.0,Bloqueada
1002,819,2349,5,Tarjeta,10289.81,Activa
1003,820,2948,4,Tarjeta,0.0,Activa
1004,820,1355,5,Tarjeta,9088.48,Activa
1005,821,2979,4,Tarjeta,0.0,Activa
1006,822,1677,4,Tarjeta,0.0,Activa
1007,823,1821,4,Tarjeta,0.0,Bloqueada
1008,824,2553,4,Tarjeta,0.0,Activa
1009,824,1863,5,Tarjeta,5033.68,Activa
1010,825,2298,4,Tarjeta,0.0,Activa
1011,825,2834,5,Tarjeta,7541.47,Activa
1012,826,1856,4,Tarjeta,0.0,Activa
1013,826,2322,5,Tarjeta,12600.24,Activa
1014,827,2648,4,Tarjeta,0.0,Activa
1015,827,3083,6,Tarjeta,17000.53,Bloqueada
1016,828,2526,4,Tarjeta,0.0,Activa
1017,828,2296,5,Tarjeta,6343.66,Activa
1018,829,2262,4,Tarjeta,0.0,Activa
1019,829,2373,6,Tarjeta,6978.23,Activa
1020,830,2850,4,Tarjeta,0.0,Activa
1021,831,545,4,Tarjeta,0.0,Activa
1022,832,1309,4,Tarjeta,0.0,Activa
1023,833,1344,4,Tarjeta,0.0,Cancelada
1024,835,2657,4,Tarjeta,0.0,Activa
1025,835,2404,5,Tarjeta,4685.94,Activa
1026,836,2607,5,Tarjeta,8672.0,Activa
1027,837,2941,4,Tarjeta,0.0,Activa
1028,838,2159,4,Tarjeta,0.0,Activa
1029,838,2248,5,Tarjeta,3471.36,Activa
1030,839,1858,4,Tarjeta,0.0,Bloqueada
1031,839,3027,5,Tarjeta,7959.48,Bloqueada
1032,840,1519,4,Tarjeta,0.0,Activa
1033,842,2788,6,Tarjeta,5842.72,Activa
1034,843,1174,4,Tarjeta,0.0,Activa
1035,844,3044,4,Tarjeta,0.0,Activa
1036,844,3089,5,Tarjeta,12146.38,Activa
1037,845,2890,4,Tarjeta,0.0,Bloqueada
1038,846,2581,4,Tarjeta,0.0,Activa
1039,847,1447,4,Tarjeta,0.0,Activa
1040,848,2424,4,Tarjeta,0.0,Activa
1041,848,3067,5,Tarjeta,22820.55,Activa
1042,849,2272,4,Tarjeta,0.0,Activa
1043,849,2604,6,Tarjeta,6712.98,Activa
1044,850,1125,4,Tarjeta,0.0,Activa
1045,851,2279,4,Tarjeta,0.0,Activa
1046,851,2083,5,Tarjeta,7455.21,Activa
1047,852,1321,4,Tarjeta,0.0,Activa
1048,853,2838,4,Tarjeta,0.0,Activa
1049,853,3080,5,Tarjeta,3021.56,Activa
1050,854,2100,4,Tarjeta,0.0,Activa
1051,855,2613,4,Tarjeta,0.0,Activa
1052,855,1343,5,Tarjeta,23162.88,Activa
1053,856,2556,5,Tarjeta,3435.25,Bloqueada
1054,857,3053,4,Tarjeta,0.0,Activa
1055,857,3047,6,Tarjeta,6400.71,Activa
1056,858,2474,4,Tarjeta,0.0,Activa
1057,859,1454,4,Tarjeta,0.0,Activa
1058,860,2884,4,Tarjeta,0.0,Activa
1059,861,2808,4,Tarjeta,0.0,Activa
1060,862,3085,4,Tarjeta,0.0,Activa
1061,863,1499,4,Tarjeta,0.0,Activa
1062,863,2602,5,Tarjeta,12951.17,Activa
1063,864,2409,4,Tarjeta,0.0,Activa
1064,865,2835,4,Tarjeta,0.0,Activa
1065,865,2256,6,Tarjeta,6569.21,Activa
1066,866,1341,4,Tarjeta,0.0,Activa
1067,867,1726,4,Tarjeta,0.0,Activa
1068,868,2918,5,Tarjeta,13003.54,Activa
1069,869,2789,4,Tarjeta,0.0,Activa
1070,870,2821,4,Tarjeta,0.0,Activa
1071,870,2656,5,Tarjeta,25740.98,Activa
1072,871,3038,4,Tarjeta,0.0,Activa
1073,871,3037,5,Tarjeta,3379.74,Activa
1074,872,944,4,Tarjeta,0.0,Activa
1075,873,2941,4,Tarjeta,0.0,Activa
1076,873,2985,5,Tarjeta,1584.47,Activa
1077,874,1910,4,Tarjeta,0.0,Activa
1078,874,2818,5,Tarjeta,3224.08,Activa
1079,875,1747,4,Tarjeta,0.0,Activa
1080,876,2993,4,Tarjeta,0.0,Activa
1081,876,1957,6,Tarjeta,23474.68,Activa
1082,877,2625,4,Tarjeta,0.0,Activa
1083,877,1320,6,Tarjeta,7185.57,Activa
1084,881,2563,4,Tarjeta,0.0,Activa
1085,882,1438,4,Tarjeta,0.0,Activa
1086,882,790,5,Tarjeta,6344.71,Activa
1087,883,2384,4,Tarjeta,0.0,Activa
1088,884,3040,4,Tarjeta,0.0,Activa
1089,884,2998,6,Tarjeta,16506.36,Activa
1090,885,2944,4,Tarjeta,0.0,Activa
1091,885,2878,6,Tarjeta,11494.52,Activa
1092,886,2884,4,Tarjeta,0.0,Activa
1093,887,2234,4,Tarjeta,0.0,Activa
1094,887,2850,5,Tarjeta,5985.55,Activa
1095,888,2741,4,Tarjeta,0.0,Bloqueada
1096,889,2640,4,Tarjeta,0.0,Activa
1097,891,2673,4,Tarjeta,0.0,Activa
1098,892,3049,4,Tarjeta,0.0,Activa
1099,893,1679,4,Tarjeta,0.0,Bloqueada
1100,893,1923,5,Tarjeta,20380.02,Activa
1101,894,1708,4,Tarjeta,0.0,Activa
1102,895,2109,4,Tarjeta,0.0,Cancelada
1103,896,988,4,Tarjeta,0.0,Activa
1104,896,819,5,Tarjeta,9056.82,Activa
1105,898,2814,4,Tarjeta,0.0,Bloqueada
1106,898,2735,6,Tarjeta,9179.0,Cancelada
1107,899,1692,4,Tarjeta,0.0,Activa
1108,900,2933,4,Tarjeta,0.0,Cancelada
1109,901,2453,4,Tarjeta,0.0,Activa
1110,901,2857,6,Tarjeta,9736.26,Activa
1111,902,2908,4,Tarjeta,0.0,Activa
1112,903,599,4,Tarjeta,0.0,Activa
1113,904,2258,4,Tarjeta,0.0,Activa
1114,905,1765,4,Tarjeta,0.0,Activa
1115,905,2711,5,Tarjeta,5606.02,Activa
1116,907,2878,6,Tarjeta,3040.01,Activa
1117,908,2254,4,Tarjeta,0.0,Activa
1118,910,3074,4,Tarjeta,0.0,Activa
1119,911,2995,4,Tarjeta,0.0,Activa
1120,912,2427,4,Tarjeta,0.0,Activa
1121,913,2156,4,Tarjeta,0.0,Bloqueada
1122,913,111,5,Tarjeta,7587.36,Activa
