prestamo_id,cliente_sk,fecha_sk,producto_sk,monto,tasa_interes,plazo_meses,ingreso_estimado,costo_fondeo_estimado,score_riesgo,max_dias_mora,es_default,margen_estimado
312,335,2152,8,45635.0,0.104,72,28476.24,15059.55,54.46,98,True,13416.69
313,336,2303,7,9844.45,0.2159,24,4250.83,1181.33,54.35,108,True,3069.5
314,337,2512,7,4019.41,0.2071,12,832.42,241.16,66.76,95,True,591.26
315,339,2935,9,64716.5,0.093,240,120372.69,62127.84,55.22,0,False,58244.85
316,342,2935,8,49465.43,0.1019,72,30243.16,16323.59,59.79,98,True,13919.57
317,343,3016,9,60078.67,0.0881,60,26464.65,14418.88,43.8,0,False,12045.77
318,345,2915,8,18414.57,0.1017,48,7491.05,4051.21,70.89,62,False,3439.84
319,346,2972,7,9923.97,0.1525,36,4540.22,1786.31,72.21,0,False,2753.91
320,347,2672,9,73266.04,0.114,120,83523.29,35167.7,50.38,55,False,48355.59
321,347,2596,8,16959.94,0.1078,36,5484.84,2798.39,54.64,124,True,2686.45
322,348,2423,8,18243.89,0.1045,24,3812.97,2006.83,59.41,81,False,1806.14
323,348,2544,9,64803.83,0.0986,60,31948.29,15552.92,56.47,93,True,16395.37
324,349,2678,7,25227.63,0.2292,24,11564.35,3027.32,39.54,66,False,8537.03
325,350,2966,9,62719.68,0.0733,240,91947.05,60210.89,64.08,89,False,31736.16
326,353,1598,7,40982.5,0.2003,60,41043.97,12294.75,42.57,108,True,28749.22
327,353,2196,8,36370.0,0.1758,72,38363.08,12002.1,42.5,118,True,26360.98
328,355,3060,8,23200.21,0.1616,36,11247.46,3828.03,65.6,0,False,7419.43
329,355,2562,9,53338.8,0.1031,60,27496.15,12801.31,63.57,118,True,14694.84
330,356,1810,9,73273.39,0.0998,180,109690.26,52756.84,28.63,145,True,56933.42
331,358,2009,7,5743.46,0.2698,60,7747.93,1723.04,55.39,194,True,6024.89
332,359,2862,9,74887.28,0.1029,240,154118.02,71891.79,62.53,51,False,82226.23
333,359,3007,8,13738.71,0.1627,48,8941.15,3022.52,68.53,0,False,5918.63
334,360,3068,7,7476.81,0.1693,24,2531.65,897.22,74.48,105,True,1634.43
335,362,2955,8,83906.02,0.1238,72,62325.39,27688.99,62.29,97,True,34636.4
336,362,2655,7,8652.19,0.2236,36,5803.89,1557.39,66.79,110,True,4246.5
337,365,3062,8,27533.32,0.0903,60,12431.29,7571.66,71.23,0,False,4859.63
338,365,2954,9,64899.81,0.0949,180,92384.88,46727.86,67.92,24,False,45657.02
339,366,2635,9,67005.1,0.1047,120,70154.34,32162.45,56.51,0,False,37991.89
340,366,2815,8,10997.08,0.1162,24,2555.72,1209.68,60.91,0,False,1346.04
341,367,2671,9,60442.91,0.0924,240,111698.5,58025.19,43.43,86,False,53673.31
342,369,3004,9,72731.11,0.1106,240,160881.22,69821.87,29.9,0,False,91059.35
343,371,1893,8,27046.53,0.1458,48,15773.54,5950.24,28.04,114,True,9823.3
344,371,1105,8,40642.05,0.1618,72,39455.3,13411.88,27.21,143,True,26043.42
345,372,2996,7,4106.86,0.1422,36,1751.99,739.23,71.58,0,False,1012.76
346,372,3016,9,61222.16,0.0833,180,76497.09,44079.96,66.79,0,False,32417.13
347,373,1280,8,16592.2,0.1158,24,3842.75,1825.14,35.98,112,True,2017.61
348,374,2826,8,72877.04,0.1193,24,17388.46,8016.47,44.35,99,True,9371.99
349,375,2989,9,97262.52,0.106,240,206196.54,93372.02,28.72,8,False,112824.52
350,376,2777,7,23651.68,0.1233,36,8748.76,4257.3,58.07,0,False,4491.46
351,377,2527,7,10226.62,0.1929,12,1972.71,613.6,59.63,92,True,1359.11
352,379,2828,7,40709.22,0.1241,24,10104.03,4885.11,55.54,19,False,5218.92
353,381,2808,8,14854.18,0.1499,72,13359.85,4901.88,68.27,85,False,8457.97
354,381,2859,8,17243.06,0.1509,72,15611.87,5690.21,68.16,0,False,9921.66
355,383,2936,9,60139.22,0.1137,60,34189.15,14433.41,68.81,77,False,19755.74
356,383,2895,9,61092.92,0.0814,240,99459.27,58649.2,65.96,0,False,40810.07
357,384,1762,7,14285.55,0.1604,24,4582.8,1714.27,39.23,63,False,2868.53
358,385,3019,9,60528.88,0.1073,120,64947.49,29053.86,68.98,33,False,35893.63
359,387,2932,7,1723.2,0.2372,24,817.49,206.78,27.97,99,True,610.71
360,389,2066,7,6889.62,0.2161,48,5955.39,1653.51,50.74,114,True,4301.88
361,390,2795,8,23561.89,0.1105,24,5207.18,2591.81,38.52,183,True,2615.37
362,390,2177,8,14569.89,0.1086,48,6329.16,3205.38,38.56,189,True,3123.78
363,391,943,9,50385.69,0.0713,240,71849.99,48370.26,17.88,193,True,23479.73
364,391,2395,7,12915.66,0.2351,48,12145.89,3099.76,21.62,1,False,9046.13
365,392,3003,8,25479.97,0.1518,24,7735.72,2802.8,51.93,42,False,4932.92
366,392,1853,7,31854.55,0.1584,60,25228.8,9556.36,51.02,134,True,15672.44
367,393,2879,7,8744.47,0.1956,36,5131.25,1574.0,36.11,0,False,3557.25
368,394,3049,8,83716.62,0.1343,36,33729.43,13813.24,72.16,0,False,19916.19
369,394,3062,9,79936.93,0.1152,180,138131.02,57554.59,70.26,0,False,80576.43
370,395,1408,9,84795.88,0.1007,60,42694.73,20351.01,31.52,117,True,22343.72
371,396,2890,8,21742.87,0.1162,48,10106.09,4783.43,40.14,0,False,5322.66
372,396,2683,8,13995.25,0.1321,36,5546.32,2309.22,40.79,72,False,3237.1
373,397,2816,9,55106.02,0.0936,180,77368.85,39676.33,60.32,70,False,37692.52
374,398,3047,9,64589.09,0.1019,120,65816.28,31002.76,66.79,0,False,34813.52
375,398,3053,7,11169.64,0.2058,60,11493.56,3350.89,70.42,0,False,8142.67
376,399,2442,9,65112.76,0.0838,60,27282.25,15627.06,37.51,38,False,11655.19
377,402,2930,9,52674.97,0.0733,60,19305.38,12641.99,34.66,0,False,6663.39
378,403,1641,9,58567.49,0.0711,180,62462.23,42168.59,21.96,99,True,20293.64
379,403,2405,8,10296.01,0.1718,60,8844.27,2831.4,25.54,125,True,6012.87
380,404,2995,9,60670.64,0.087,240,105566.91,58243.81,58.19,0,False,47323.1
381,404,2556,7,12848.17,0.1846,60,11858.86,3854.45,63.83,0,False,8004.41
382,406,2442,8,42631.44,0.1309,48,22321.82,9378.92,33.28,85,False,12942.9
383,406,2716,8,26985.67,0.1168,24,6303.85,2968.42,34.3,183,True,3335.43
384,407,2803,9,67513.35,0.0817,120,55158.41,32406.41,60.64,73,False,22752.0
385,408,2619,9,54250.45,0.1109,180,90245.62,39060.32,42.78,77,False,51185.3
386,409,2096,9,62635.69,0.0919,120,57562.2,30065.13,41.88,200,True,27497.07
387,409,2422,7,13494.87,0.2407,24,6496.43,1619.38,46.64,109,True,4877.05
388,410,1580,9,65427.47,0.1158,240,151530.02,62810.37,27.76,119,True,88719.65
389,411,3041,7,5511.83,0.2761,36,4565.45,992.13,74.87,41,False,3573.32
390,413,1702,8,12069.24,0.1658,48,8004.32,2655.23,46.92,113,True,5349.09
391,415,1159,9,68595.07,0.0728,240,99874.42,65851.27,25.14,150,True,34023.15
392,415,1501,7,4886.82,0.1564,12,764.3,293.21,31.19,86,False,471.09
393,417,2905,8,17294.45,0.1743,36,9043.27,2853.58,23.32,0,False,6189.69
394,418,2960,8,18394.88,0.1247,60,11469.21,5058.59,71.81,0,False,6410.62
395,419,1876,8,38606.01,0.1038,72,24043.82,12739.98,23.05,119,True,11303.84
396,420,3023,8,27099.24,0.1361,60,18441.03,7452.29,48.12,91,True,10988.74
397,421,2260,8,22561.94,0.172,36,11641.96,3722.72,22.38,102,True,7919.24
398,421,729,8,50843.48,0.1514,24,15395.41,5592.78,21.46,88,False,9802.63
399,422,1562,8,76898.53,0.1651,72,76175.68,25376.51,34.01,146,True,50799.17
400,424,2083,7,48465.18,0.169,48,32762.46,11631.64,34.74,104,True,21130.82
401,424,1939,9,71051.63,0.0987,180,105191.94,51157.17,31.45,96,True,54034.77
402,425,1895,7,49827.44,0.1796,36,26847.02,8968.94,21.13,188,True,17878.08
403,426,1843,8,53089.6,0.0978,60,25960.81,14599.64,22.18,118,True,11361.17
404,427,2942,8,19337.84,0.1231,48,9521.95,4254.32,65.39,91,True,5267.63
405,427,2734,8,16852.03,0.1393,24,4694.98,1853.72,65.94,83,False,2841.26
406,428,1725,8,47581.47,0.0918,24,8735.96,5233.96,33.76,73,False,3502.0
407,428,980,9,71961.66,0.0919,240,132265.53,69083.19,29.53,101,True,63182.34
408,429,2812,8,35219.48,0.0969,24,6825.54,3874.14,58.65,0,False,2951.4
409,430,2735,9,69045.0,0.1005,120,69390.23,33141.6,25.71,199,True,36248.63
410,431,2684,9,52357.77,0.1003,180,78772.26,37697.59,56.63,115,True,41074.67
411,432,2958,7,6173.73,0.132,48,3259.73,1481.7,69.23,131,True,1778.03
412,433,2202,7,22574.88,0.2423,36,16409.68,4063.48,52.5,128,True,12346.2
413,434,2995,7,30988.68,0.2656,48,32922.37,7437.28,63.26,82,False,25485.09
414,435,2464,7,15102.12,0.197,24,5950.24,1812.25,58.02,150,True,4137.99
415,437,3031,8,54018.05,0.1267,60,34220.43,14854.96,71.69,0,False,19365.47
416,438,2658,9,52659.26,0.1103,240,116166.33,50552.89,61.76,111,True,65613.44
417,438,2845,9,53548.24,0.0761,120,40750.21,25703.16,63.47,66,False,15047.05
418,439,217,8,12107.96,0.1699,72,12342.85,3995.63,20.73,103,True,8347.22
419,440,2490,7,18415.03,0.2737,36,15120.58,3314.71,26.66,96,True,11805.87
420,441,2002,8,18373.45,0.1245,60,11437.47,5052.7,48.64,108,True,6384.77
421,442,2649,8,38918.01,0.0987,60,19206.04,10702.45,61.97,74,False,8503.59
422,444,1783,8,16487.07,0.1131,72,11188.13,5440.73,29.6,147,True,5747.4
423,446,2360,8,19277.33,0.0992,36,5736.93,3180.76,25.1,115,True,2556.17
424,447,2536,7,31694.74,0.1544,60,24468.34,9508.42,64.76,117,True,14959.92
425,448,2673,7,23034.0,0.1599,24,7366.27,2764.08,48.62,103,True,4602.19
426,449,2000,7,3044.18,0.1327,12,403.96,182.65,52.38,41,False,221.31
427,450,2656,9,66808.32,0.1075,60,35909.47,16034.0,50.48,186,True,19875.47
428,453,2734,9,69752.2,0.1079,240,150525.25,66962.11,54.55,0,False,83563.14
429,454,2891,7,37745.72,0.2097,60,39576.39,11323.72,50.25,110,True,28252.67
430,455,1467,7,14616.45,0.2287,60,16713.91,4384.93,28.17,115,True,12328.98
431,455,1275,7,22039.04,0.206,48,18160.17,5289.37,27.94,93,True,12870.8
432,456,1564,7,2660.35,0.1822,36,1454.15,478.86,47.81,80,False,975.29
433,456,2997,7,19309.32,0.2618,36,15165.54,3475.68,47.32,24,False,11689.86
434,457,2517,8,39813.77,0.1158,60,23052.17,10948.79,57.47,106,True,12103.38
435,460,3034,7,14147.96,0.1755,24,4965.93,1697.76,67.22,0,False,3268.17
436,460,2735,9,55442.13,0.1082,180,89982.58,39918.33,62.62,0,False,50064.25
437,461,1916,8,90886.06,0.1302,48,47333.46,19994.93,25.14,193,True,27338.53
438,462,2854,8,33801.38,0.1343,60,22697.63,9295.38,69.21,0,False,13402.25
439,465,2973,9,72085.66,0.0731,240,105389.23,69202.23,38.2,0,False,36187.0
440,465,2719,7,25019.22,0.2003,12,5011.35,1501.15,44.84,74,False,3510.2
441,466,715,9,51438.36,0.0816,120,41973.7,24690.41,24.09,117,True,17283.29
442,466,1213,9,53638.22,0.1104,180,88824.89,38619.52,23.37,220,True,50205.37
443,467,2948,8,46167.27,0.1607,48,29676.32,10156.8,71.0,0,False,19519.52
444,469,2346,9,66688.15,0.0967,180,96731.16,48015.47,56.65,100,True,48715.69
445,469,2326,9,70177.64,0.1108,120,77756.83,33685.27,57.54,111,True,44071.56
446,472,2915,8,12029.8,0.1375,48,6616.39,2646.56,71.49,0,False,3969.83
448,473,1680,9,63825.55,0.1124,180,107609.88,45954.4,37.92,70,False,61655.48
449,473,2048,7,6651.52,0.1209,48,3216.68,1596.36,42.92,174,True,1620.32
450,474,2614,8,97775.66,0.16,48,62576.42,21510.65,55.38,0,False,41065.77
451,478,2941,9,64365.93,0.0817,60,26293.48,15447.82,68.89,0,False,10845.66
452,478,2925,8,12806.36,0.1033,48,5291.59,2817.4,71.35,0,False,2474.19
453,480,2995,7,11668.88,0.2728,36,9549.81,2100.4,71.6,127,True,7449.41
454,480,2932,8,64296.17,0.1386,72,53468.69,21217.74,68.31,0,False,32250.95
455,481,1049,9,50761.74,0.1016,180,77360.89,36548.45,28.84,135,True,40812.44
456,482,2323,7,15524.81,0.2633,24,8175.36,1862.98,20.46,88,False,6312.38
457,483,3056,7,2374.82,0.1709,24,811.71,284.98,68.08,0,False,526.73
458,483,2961,7,8409.41,0.136,36,3431.04,1513.69,67.49,0,False,1917.35
459,484,2740,7,45414.35,0.2697,12,12248.25,2724.86,51.64,137,True,9523.39
460,490,1959,7,38742.2,0.2324,60,45018.44,11622.66,50.12,130,True,33395.78
461,492,2312,7,6827.72,0.2555,24,3488.96,819.33,34.27,92,True,2669.63
462,493,2370,9,60462.13,0.1173,180,106383.12,43532.73,55.63,199,True,62850.39
463,496,2872,7,33548.58,0.201,36,20229.79,6038.74,35.15,0,False,14191.05
464,497,2756,9,55270.24,0.0859,240,94954.27,53059.43,60.14,0,False,41894.84
465,498,3020,7,30195.48,0.2614,48,31572.39,7246.92,47.54,111,True,24325.47
466,501,1368,7,3276.64,0.1558,36,1531.5,589.8,43.38,103,True,941.7
467,503,909,7,13788.41,0.2652,12,3656.69,827.3,21.72,100,True,2829.39
468,504,1994,9,55006.67,0.0954,60,26238.18,13201.6,32.56,332,True,13036.58
469,506,1271,7,29659.94,0.2064,36,18365.43,5338.79,28.9,56,False,13026.64
470,506,754,8,30421.39,0.1388,24,8444.98,3346.35,28.78,105,True,5098.63
471,507,1682,8,15419.42,0.1541,36,7128.4,2544.2,34.74,104,True,4584.2
472,509,1990,7,12141.45,0.233,60,14144.79,3642.43,51.76,111,True,10502.36
473,510,1961,9,54607.34,0.0922,240,100695.93,52423.05,43.15,111,True,48272.88
474,511,3066,9,64154.41,0.1122,180,107971.87,46191.18,69.48,0,False,61780.69
475,512,2335,9,61393.04,0.0733,180,67501.65,44202.99,23.91,81,False,23298.66
476,516,2947,7,35854.92,0.1367,48,19605.47,8605.18,43.61,68,False,11000.29
477,517,2835,9,62671.78,0.1054,120,66056.06,30082.45,64.38,112,True,35973.61
478,518,1947,7,12091.51,0.277,60,16746.74,3627.45,39.18,115,True,13119.29
479,519,1236,7,19718.87,0.2118,48,16705.83,4732.53,32.16,115,True,11973.3
480,521,2860,9,74628.85,0.0948,240,141496.3,71643.7,19.37,66,False,69852.6
481,522,2974,9,60398.33,0.1053,60,31799.72,14495.6,47.6,99,True,17304.12
482,522,2831,9,52015.72,0.0913,240,94980.7,49935.09,44.94,0,False,45045.61
483,524,2482,7,18543.54,0.1633,48,12112.64,4450.45,23.21,98,True,7662.19
484,526,2467,9,64892.27,0.1041,60,33776.43,15574.14,57.13,194,True,18202.29
485,527,2984,9,50522.06,0.093,120,46985.52,24250.59,30.97,0,False,22734.93
486,529,2805,8,14901.01,0.1026,48,6115.37,3278.22,22.89,87,False,2837.15
487,531,1747,7,43304.09,0.2334,48,40428.7,10392.98,26.39,82,False,30035.72
488,532,1955,7,14728.75,0.1857,36,8205.39,2651.18,44.59,120,True,5554.21
489,534,1055,7,19176.2,0.1601,24,6140.22,2301.14,24.21,27,False,3839.08
490,537,1169,8,15104.05,0.1271,60,9598.62,4153.61,33.67,111,True,5445.01
491,539,2191,8,37727.01,0.1197,60,22579.62,10374.93,48.88,70,False,12204.69
492,540,2009,8,29703.3,0.1584,48,18820.01,6534.73,36.65,92,True,12285.28
493,541,1986,9,60120.34,0.1198,60,36012.08,14428.88,21.9,89,False,21583.2
494,542,1247,8,18389.29,0.0955,60,8780.89,5057.05,24.68,115,True,3723.84
495,543,2809,7,39686.25,0.1422,48,22573.54,9524.7,60.04,58,False,13048.84
496,544,1969,8,53671.93,0.1515,60,40656.49,14759.78,40.36,118,True,25896.71
497,544,1258,7,30063.01,0.2244,48,26984.56,7215.12,42.05,117,True,19769.44
498,546,2604,9,70232.26,0.074,180,77957.81,50567.23,55.13,119,True,27390.58
499,549,1685,7,44214.91,0.1488,24,13158.36,5305.79,35.47,119,True,7852.57
500,549,2018,7,13506.39,0.2335,12,3153.74,810.38,37.47,118,True,2343.36
501,550,2879,9,56593.51,0.0901,180,76486.13,40747.33,51.74,0,False,35738.8
502,551,2558,7,41686.0,0.2564,12,10688.29,2501.16,50.65,92,True,8187.13
503,552,2348,7,6025.77,0.2745,24,3308.15,723.09,48.02,142,True,2585.06
504,553,1847,7,38246.22,0.2411,60,46105.82,11473.87,33.59,111,True,34631.95
505,554,2713,7,27536.69,0.2153,36,17785.95,4956.6,53.63,95,True,12829.35
506,556,1199,9,67426.42,0.1113,180,112568.41,48547.02,21.41,108,True,64021.39
507,557,1847,9,65482.65,0.0741,180,72783.97,47147.51,38.49,101,True,25636.46
508,558,2579,7,26214.43,0.2168,12,5683.29,1572.87,58.18,0,False,4110.42
509,558,2685,9,73033.11,0.0838,180,91802.62,52583.84,52.41,150,True,39218.78
510,559,2422,9,57705.37,0.0737,180,63793.29,41547.87,49.32,47,False,22245.42
511,560,1028,7,6670.15,0.144,48,3842.01,1600.84,26.8,111,True,2241.17
512,561,2988,9,50411.74,0.1116,120,56259.5,24197.64,46.1,0,False,32061.86
513,561,2300,9,58306.08,0.11,180,96205.03,41980.38,44.69,24,False,54224.65
514,562,3026,7,21925.26,0.1453,48,12742.96,5262.06,23.48,121,True,7480.9
515,563,1351,7,30516.55,0.2132,60,32530.64,9154.97,24.98,104,True,23375.67
516,564,2842,9,60583.65,0.0804,240,97418.51,58160.3,57.85,31,False,39258.21
517,565,2034,7,30852.12,0.1307,24,8064.74,3702.25,50.96,0,False,4362.49
518,565,3007,7,13613.48,0.2577,48,14032.78,3267.24,52.02,0,False,10765.54
519,567,3064,8,13892.94,0.1778,72,14820.99,4584.67,66.47,67,False,10236.32
520,568,1665,9,74742.25,0.0746,120,55757.72,35876.28,21.8,192,True,19881.44
521,568,2481,7,13154.23,0.2531,12,3329.34,789.25,26.01,142,True,2540.09
522,570,2298,8,12869.17,0.1343,24,3456.66,1415.61,55.09,103,True,2041.05
523,572,1966,7,26907.14,0.2694,12,7248.78,1614.43,41.32,43,False,5634.35
524,572,2990,7,48402.0,0.1988,24,19244.64,5808.24,39.75,0,False,13436.4
525,574,3036,7,22121.32,0.195,60,21568.29,6636.4,59.05,21,False,14931.89
526,574,2581,8,22322.69,0.1441,24,6433.4,2455.5,59.41,144,True,3977.9
527,578,1556,7,40548.3,0.2402,24,19479.4,4865.8,36.27,92,True,14613.6
528,579,2605,7,2557.32,0.1359,48,1390.16,613.76,66.18,140,True,776.4
529,583,2823,8,60356.5,0.1499,60,45237.2,16598.04,65.88,103,True,28639.16
530,584,2352,8,43106.81,0.0932,24,8035.11,4741.75,45.13,149,True,3293.36
531,584,2754,7,26692.08,0.1353,48,14445.75,6406.1,45.75,104,True,8039.65
532,585,2074,9,56831.49,0.0761,60,21624.38,13639.56,37.75,113,True,7984.82
533,585,1761,7,8251.98,0.2298,12,1896.31,495.12,41.58,198,True,1401.19
534,586,2660,9,72762.5,0.0711,120,51734.14,34926.0,42.37,147,True,16808.14
535,587,2110,7,2784.89,0.2712,36,2265.79,501.28,34.38,95,True,1764.51
536,587,2246,8,26553.96,0.0997,36,7942.29,4381.4,32.59,109,True,3560.89
537,588,1680,7,5279.48,0.1543,48,3258.5,1267.08,35.27,107,True,1991.42
538,588,2413,8,25171.41,0.0913,48,9192.6,5537.71,34.09,14,False,3654.89
539,590,2876,9,55247.69,0.0905,240,99998.32,53037.78,66.35,140,True,46960.54
540,591,1524,9,71674.06,0.0938,120,67230.27,34403.55,19.67,95,True,32826.72
541,592,2606,9,61107.35,0.1105,60,33761.81,14665.76,53.7,33,False,19096.05
542,595,2655,9,78673.84,0.0814,180,96060.76,56645.16,27.11,0,False,39415.6
543,595,1920,7,10501.26,0.1682,36,5298.94,1890.23,32.38,339,True,3408.71
544,596,2982,7,14466.86,0.1855,12,2683.6,868.01,43.57,0,False,1815.59
545,598,2786,8,21702.58,0.0908,24,3941.19,2387.28,49.58,133,True,1553.91
546,599,2983,9,65547.75,0.1053,180,103532.67,47194.38,43.67,80,False,56338.29
547,601,1164,9,58676.01,0.1134,60,33269.3,14082.24,32.17,113,True,19187.06
548,602,1360,9,52837.96,0.104,120,54951.48,25362.22,36.72,89,False,29589.26
549,603,3010,9,54371.6,0.0956,180,77968.87,39147.55,64.0,0,False,38821.32
550,603,2639,7,14490.71,0.2058,24,5964.38,1738.89,68.62,99,True,4225.49
551,604,2525,8,78963.92,0.1179,72,55859.08,26058.09,49.83,73,False,29800.99
552,605,1863,7,23842.19,0.1615,24,7701.03,2861.06,38.85,113,True,4839.97
553,607,3025,9,71850.06,0.096,120,68976.06,34488.03,21.29,101,True,34488.03
554,608,2699,7,14376.04,0.2191,48,12599.16,3450.25,61.64,95,True,9148.91
555,610,988,8,99566.39,0.1209,60,60187.88,27380.76,31.48,97,True,32807.12
556,613,2694,7,36408.43,0.1738,48,25311.14,8738.02,57.68,66,False,16573.12
557,615,2861,7,46782.42,0.1236,24,11564.61,5613.89,63.95,0,False,5950.72
558,617,2657,7,16560.48,0.2182,60,18067.48,4968.14,61.67,73,False,13099.34
559,617,2935,8,34930.46,0.0956,72,20036.11,11527.05,60.05,175,True,8509.06
560,618,3006,7,1548.16,0.1706,48,1056.46,371.56,66.86,191,True,684.9
561,619,566,9,52895.61,0.0716,120,37873.26,25389.89,20.53,149,True,12483.37
562,621,1869,9,67856.65,0.1087,240,147520.36,65142.38,24.36,182,True,82377.98
563,622,2747,8,17096.56,0.0938,72,9621.94,5641.86,64.74,21,False,3980.08
564,623,3059,9,72747.78,0.1114,180,121561.54,52378.4,69.64,0,False,69183.14
565,624,2760,7,14724.26,0.1963,60,14451.86,4417.28,24.56,93,True,10034.58
566,624,1195,7,41098.83,0.2266,48,37251.98,9863.72,23.82,109,True,27388.26
567,625,2354,8,38060.91,0.1653,48,25165.87,8373.4,61.02,44,False,16792.47
568,625,2442,9,58452.94,0.0834,120,48749.75,28057.41,58.48,43,False,20692.34
569,626,1766,8,14574.68,0.0958,36,4188.76,2404.82,35.17,71,False,1783.94
570,627,1586,9,69018.16,0.1052,60,36303.55,16564.36,34.51,199,True,19739.19
571,627,2475,8,12390.01,0.1261,60,7811.9,3407.25,37.27,84,False,4404.65
572,629,760,9,72739.44,0.1195,240,173847.26,69829.86,25.9,149,True,104017.4
573,630,2061,7,41777.5,0.1863,12,7783.15,2506.65,37.56,86,False,5276.5
574,631,2997,9,59967.65,0.1131,120,67823.41,28784.47,59.64,63,False,39038.94
575,631,2769,8,13556.96,0.1232,36,5010.65,2236.9,63.28,105,True,2773.75
576,632,2531,9,60983.98,0.081,240,98794.05,58544.62,33.51,92,True,40249.43
577,632,1249,8,52178.19,0.1503,60,39211.91,14349.0,36.99,138,True,24862.91
578,633,1232,9,60333.17,0.1107,180,100183.23,43439.88,25.34,197,True,56743.35
579,634,2926,7,4596.09,0.2362,48,4342.39,1103.06,66.01,0,False,3239.33
580,636,2777,7,11215.27,0.1848,24,4145.16,1345.83,65.63,81,False,2799.33
581,637,1559,8,20255.47,0.1305,72,15860.03,6684.31,45.82,111,True,9175.72
582,639,2981,7,18762.57,0.1651,24,6195.4,2251.51,67.13,0,False,3943.89
583,639,2801,8,19360.15,0.1064,36,6179.76,3194.42,66.69,12,False,2985.34
584,640,2281,9,55284.19,0.0861,240,95199.38,53072.82,19.16,113,True,42126.56
585,641,2805,7,29003.72,0.153,12,4437.57,1740.22,66.87,84,False,2697.35
586,642,3045,9,113566.13,0.1002,120,113793.26,54511.74,69.48,90,False,59281.52
587,643,1737,7,12000.71,0.2669,24,6405.98,1440.09,44.18,78,False,4965.89
588,643,1585,8,14252.41,0.1336,72,11424.73,4703.3,42.67,192,True,6721.43
589,644,2485,9,70208.22,0.1168,120,82003.2,33699.95,51.72,120,True,48303.25
590,645,2453,9,60101.86,0.0854,240,102653.98,57697.79,22.26,0,False,44956.19
591,646,2678,9,63980.26,0.1142,60,36532.73,15355.26,28.07,35,False,21177.47
592,648,947,9,56469.28,0.0713,60,20131.3,13552.63,25.55,134,True,6578.67
593,649,647,8,12525.89,0.1273,24,3189.09,1377.85,24.49,49,False,1811.24
594,650,1907,8,61350.32,0.1095,48,26871.44,13497.07,43.71,112,True,13374.37
595,652,982,7,5969.56,0.2048,24,2445.13,716.35,26.88,73,False,1728.78
596,654,2720,9,57539.53,0.0964,120,55468.11,27618.97,57.41,56,False,27849.14
597,654,2821,7,18644.79,0.1427,60,13303.06,5593.44,60.53,0,False,7709.62
598,655,2212,9,65758.09,0.1017,180,100313.97,47345.82,50.01,133,True,52968.15
599,656,1555,9,59066.47,0.0837,120,49438.64,28351.91,20.31,108,True,21086.73
600,657,2986,8,21775.63,0.1263,72,16501.57,7185.96,30.78,0,False,9315.61
601,659,1357,8,27653.43,0.1488,72,24688.98,9125.63,39.87,114,True,15563.35
602,661,2751,7,11772.74,0.1547,12,1821.24,706.36,45.95,70,False,1114.88
603,663,2711,9,56427.04,0.0733,60,20680.51,13542.49,28.01,0,False,7138.02
604,663,2397,8,14342.43,0.176,36,7572.8,2366.5,30.52,112,True,5206.3
605,664,2807,7,22099.33,0.1626,36,10780.05,3977.88,45.35,85,False,6802.17
606,665,2753,8,15291.51,0.0991,72,9092.33,5046.2,67.61,185,True,4046.13
607,666,1617,9,66576.3,0.0793,60,26397.5,15978.31,44.06,105,True,10419.19
